0.21469879443872092,0.6103237296796731,1
0.23060240890988165,0.4323415400120896,1
0.4240963849756702,0.4161613409514002,1
0.34192771020800655,0.5779633315582942,1
0.4665060235654321,0.4215547406382967,1
0.5592771079805363,0.5078491356286401,1
0.6812048189261017,0.6103237296796731,1
0.7527710840463249,0.6130204295231214,1
0.7368674695751642,0.4566118381029747,1
0.6679518068668011,0.4188580402714366,1
0.5778313248635571,0.4161613404263267,1
0.6732530116905213,0.5051524353149521,1
0.43469879462311073,0.4781854368638536,1
0.2597590354403429,0.49436563593451255,1
0.2677108426759233,0.718191723078631,1
0.3021686740301048,0.6534709267959943,1
0.7501204816344649,0.696618124317752,1
0.11094452773613206,0.3418290854572714,0
0.22788605697151443,0.29685157421289365,0
0.3418290854572715,0.27586206896551735,0
0.49475262368815603,0.29085457271364334,0
0.6446776611694154,0.2788605697151425,0
0.7346326836581711,0.28485757121439303,0
0.8155922038980512,0.3298350824587708,0
0.9145427286356824,0.28185907046476766,0
0.8725637181409298,0.20389805097451252,0
0.6536731634182911,0.1379310344827589,0
0.38680659670164924,0.13193403298350836,0
0.23088455772113958,0.16791604197901067,0
0.4047976011994005,0.7616191904047978,0
0.4557721139430286,0.6446776611694154,0
0.527736131934033,0.5967016491754122,0
0.5337331334332835,0.7196401799100449,0
0.6236881559220391,0.7946026986506745,0
0.5757121439280362,0.6656671664167915,0
0.5037481259370318,0.6626686656671663,0
0.527736131934033,0.7976011994002998,0
0.461769115442279,0.7226386806596701,0
0.49475262368815603,0.5937031484257871,0
0.5757121439280362,0.7226386806596701,0
0.4707646176911546,0.7706146926536732,0
